specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,986.667,597.333,
,,,,,,,977.333,613.333,
,,,,,,,855.333,602.667,
,,,,,,,686,574.667,
,,,,,,,653.333,608,
TWM180724-011,terricola,M,JL,4.252321938,20.15903611,141.212,889.333,510,its.large.tilt
,,,,,,,1039.333,597.333,
,,,,,,,1023.333,622,
,,,,,,,897.333,623.333,
,,,,,,,679.333,610.667,
,,,,,,,654.667,662,
TWM180724-012,borealis,W,JL,5.223978535,20.78277118,140.387,1064,488,
,,,,,,,1212,602,
,,,,,,,1198,624,
,,,,,,,1066,628,
,,,,,,,876,596,
,,,,,,,828,647,
TWM180724-013,vagans,M,JL,3.966557581,16.39440443,141.557,1009,396.667,
,,,,,,,1151,484,
,,,,,,,1141,502.667,
,,,,,,,1029.667,495.333,
,,,,,,,857.667,470.667,
,,,,,,,831.667,512.667,
TWM180724-014,borealis,M,JL,4.469774477,21.40757549,140.896,893,766,its.slight.tilt
,,,,,,,1049.667,837.333,
,,,,,,,1036.333,860.667,
,,,,,,,909,884.667,
,,,,,,,737.667,886.667,
,,,,,,,707.667,933.333,
TWM180724-015,vagans,M,JL,4.217567511,17.93584822,141.114,959,516.667,its.slight.tilt
,,,,,,,1121,580.667,
,,,,,,,1112.333,600.667,
,,,,,,,984.333,610.667,
,,,,,,,801.667,614.667,
,,,,,,,781.667,662,
TWM180724-016,borealis,M,JL,5.450730606,20.788553,140.032,1131,598,
,,,,,,,1277,704,
,,,,,,,1262,724,
,,,,,,,1127,728,
,,,,,,,940,703,
,,,,,,,909,754,
TWM180724-017,borealis,M,JL,5.171283053,20.26967747,140.686,1127,452,its.slight.tilt
,,,,,,,1286,545,
,,,,,,,1263,576,
,,,,,,,1124,574,
,,,,,,,923,556,
,,,,,,,888,613,
TWM180724-018,vagans,W,JL,3.605445265,17.78209981,141.804,1252,1271.333,its.large.tilt
,,,,,,,1386.667,1348.667,
,,,,,,,1378.667,1364.667,
,,,,,,,1271.333,1367.333,
,,,,,,,1098.667,1355.333,
,,,,,,,1071.333,1389.333,
TWM180724-019,vagans,M,JL,3.475208626,16.73346147,142.017,1181.667,495.333,its.large.tilt
,,,,,,,1307,576.667,
,,,,,,,1298.333,590,
,,,,,,,1189.667,588.667,
,,,,,,,1023.667,569.333,
,,,,,,,996.333,600.667,
TWM180724-020,vagans,W,JL,4.128868373,17.25383091,141.801,1015.333,482.667,its.large.tilt
,,,,,,,1170.667,554.667,
,,,,,,,1159.333,576,
,,,,,,,1052,584,
,,,,,,,872.667,581.333,
,,,,,,,848,632.667,
TWM180724-021,cf,M,JL,3.996770663,19.66928878,141.244,978.667,619.667,its.large.tilt
,,,,,,,1120,713,
,,,,,,,1105.333,735.667,
,,,,,,,1002.667,731.667,
,,,,,,,802,709.667,
,,,,,,,766.667,756.333,
TWM180724-022,vagans,W,JL,4.37605338,16.64636056,140.911,991.667,583.333,its.slight.tilt
,,,,,,,1129.667,671.333,
,,,,,,,1119.667,686.667,
,,,,,,,1001,680,
,,,,,,,831.667,656,
,,,,,,,801.667,686.667,
TWM180724-023,borealis,M,JL,4.176884062,22.59384241,140.361,1195,567,its.large.tilt
,,,,,,,1360,666,
,,,,,,,1349,694,
,,,,,,,1206,704,
,,,,,,,1018,698,
,,,,,,,974,757,
TWM180724-024,borealis,M,JL,4.916923332,22.40403315,141.049,896.667,574.333,its.slight.tilt
,,,,,,,1049.333,689,
,,,,,,,1035.333,708.333,
,,,,,,,892.667,707.667,
,,,,,,,712.667,684.333,
,,,,,,,668.667,737.667,
TWM180724-026,bimaculatus,M,JL,5.004942292,20.910529,141.499,1044.667,492.667,its.large.tilt
,,,,,,,1222.667,594.667,
,,,,,,,1210.667,620.667,
,,,,,,,1039.333,611.333,
,,,,,,,863.333,600,
,,,,,,,814,648.667,
TWM180724-026b,cf perplexus,W,JL,,,142.589,994.333,1153.333,
,,,,,,,1157,1236.667,
,,,,,,,1150.333,1254.667,
,,,,,,,1013,1256.667,
,,,,,,,839,1242,
,,,,,,,805.667,1282,
TWM180724-027,borealis,W,JL,4.963976437,20.92841058,141.117,916.667,493.333,
,,,,,,,1077.333,600,
,,,,,,,1062,623.333,
,,,,,,,924,626.667,
,,,,,,,737.333,604.667,
,,,,,,,697.333,658.667,
TWM180724-028,ternarius,W,JL,3.668140803,14.58799582,140.226,785.333,404.667,its.large.tilt
,,,,,,,902.667,466,
,,,,,,,897.333,480.667,
,,,,,,,801.333,485.333,
,,,,,,,660.667,482.667,
,,,,,,,643.333,514.667,
TWM180731-001,bimaculatus,M,JL,4.340899734,18.80654979,141.344,1540,660,its.large.tilt
,,,,,,,1686,759,
,,,,,,,1670,783,
,,,,,,,1544,774,
,,,,,,,1363,759,
,,,,,,,1318,800,
TWM180731-002,impatiens,W,JL,,,140.674,1005.667,642,
,,,,,,,1141,718.667,
,,,,,,,1134.333,735.333,
,,,,,,,1025,739.333,
,,,,,,,848.333,734.667,
,,,,,,,821,771.333,
TWM180731-003,impatiens,W,JL,3.651816711,17.00862864,140.014,1044,1296,its.large.tilt
,,,,,,,1161,1384,
,,,,,,,1148,1400,
,,,,,,,1051,1393,
,,,,,,,886,1363,
,,,,,,,860,1394,
TWM180731-004,impatiens,W,JL,3.779445472,16.18357918,141.381,1152,1275,its.large.tilt
,,,,,,,1260,1357,
,,,,,,,1247,1371,
,,,,,,,1162,1362,
,,,,,,,1003,1330,
,,,,,,,977,1357,
TWM180731-008,bimaculatus,M,JL,4.097315162,17.45437291,139.34,1113,631,its.large.tilt
,,,,,,,1267,730,
,,,,,,,1250,755,
,,,,,,,1121,748,
,,,,,,,926,728,
,,,,,,,887,771,
TWM180802-002,vagans,W,JL,3.984677318,18.42178775,141.403,1129,359.333,its.slight.tilt
,,,,,,,1261,454.667,
,,,,,,,1255,469.333,
,,,,,,,1141,456,
,,,,,,,966.333,425.333,
,,,,,,,940.333,462.667,
TWM180802-002b,vagans,W,JL,,,140.179,1231.333,1639.333,
,,,,,,,1358,1719.333,
,,,,,,,1356,1735.333,
,,,,,,,1248,1737.333,
,,,,,,,1066,1712,
,,,,,,,1044.667,1750.667,
TWM180802-003,ternarius,W,JL,3.034703506,14.19946874,141.117,937.667,318.333,
,,,,,,,1064.333,397.667,
,,,,,,,1053,415.667,
,,,,,,,945.667,413,
,,,,,,,795,401.667,
,,,,,,,764.333,435.667,
TWM180802-003b,vagans,W,JL,3.73545903,17.1359747,141.566,904.667,395.333,its.large.tilt
,,,,,,,1034.667,474.667,
,,,,,,,1026,492,
,,,,,,,919.333,492.667,
,,,,,,,759.333,478,
,,,,,,,736,514,
TWM180802-004,vagans,M,JL,3.579060388,14.5855087,141.345,1177.667,1310,its.large.tilt
,,,,,,,1288.333,1379.333,
,,,,,,,1281,1394.667,
,,,,,,,1176.333,1394.667,
,,,,,,,1027.667,1380,
,,,,,,,1011.667,1410,
TWM180802-005,ternarius,W,JL,3.721218335,15.49445433,141.117,766.667,459.333,
,,,,,,,885.333,548,
,,,,,,,876,562,
,,,,,,,762.667,548.667,
,,,,,,,618,521.333,
,,,,,,,587.333,551.333,
TWM180802-006,borealis,W,JL,4.924579648,23.18484995,141.341,1002,530.667,its.slight.tilt
,,,,,,,1157.333,645.333,
,,,,,,,1146,668.667,
,,,,,,,1002,666.667,
,,,,,,,820,640,
,,,,,,,770.667,694.667,
TWM180802-007,ternarius,W,JL,3.736434762,17.07571045,142.244,1149,1325.333,its.large.tilt
,,,,,,,1282.333,1395.333,
,,,,,,,1273.667,1412.667,
,,,,,,,1163.667,1414,
,,,,,,,1017.667,1406,
,,,,,,,991.667,1443.333,
TWM180802-008,ternarius,W,JL,4.26809772,14.86407066,140.894,858.667,353.333,its.slight.tilt
,,,,,,,978.667,425.333,
,,,,,,,971.333,442,
,,,,,,,866.667,440.667,
,,,,,,,718.667,429.333,
,,,,,,,697.333,461.333,
TWM180802-009,ternarius,W,JL,,16.61648884,140.448,986.667,313.333,
,,,,,,,1106.667,393.333,
,,,,,,,1095.333,408,
,,,,,,,990.667,401.333,
,,,,,,,840.667,382,
,,,,,,,818.667,414,
TWM180802-010,ternarius,W,JL,3.253777109,14.38355976,141.114,1453.333,1281,its.large.tilt
,,,,,,,1564,1343,
,,,,,,,1558,1354.333,
,,,,,,,1472,1356.333,
,,,,,,,1338,1349.667,
,,,,,,,1319.333,1375.667,
TWM180808-003,borealis,W,JL,,,141.69,1014,366,
,,,,,,,1173,478,
,,,,,,,1155,498,
,,,,,,,1009,495,
,,,,,,,831,471,
,,,,,,,788,524,
TWM180814-002,borealis,W,JL,4.933810913,20.14424169,141.392,956,513,its.slight.tilt
,,,,,,,1100,609,
,,,,,,,1082,631,
,,,,,,,949,628,
,,,,,,,782,610,
,,,,,,,742,654,
TWM180814-015,vagans,W,JL,4.648757017,19.92175079,140.892,1642,672,its.large.tilt
,,,,,,,1814.667,752.667,
,,,,,,,1808,770,
,,,,,,,1678,778.667,
,,,,,,,1472.667,777.333,
,,,,,,,1444,820.667,
TWM180814-016,impatiens,W,JL,4.82737014,18.68711239,142.004,887,1022,its.large.tilt
,,,,,,,1021,1113,
,,,,,,,1009,1131,
,,,,,,,898,1126,
,,,,,,,718,1103,
,,,,,,,685,1140,
CAP220712-009,borealis,W,DRA,4.318937754,16.00800839,168,1003.66669,1858,
,,,,,,186.78568,846.33337,1708.66663,
,,,,,,182.68613,873,1690,
,,,,,,,1021,1719.33337,
,,,,,,,1210.33325,1776.66669,
,,,,,,,1267.66675,1732.66669,
CAP220712-010,borealis,W,DRA,4.251391416,,186.01075,888,2169,
,,,,,,178,738,1975,
,,,,,,170,768,1945,
,,,,,,,940,1997,
,,,,,,,1166,2103,
,,,,,,,1226,2047,
CAP220712-014,borealis,W,DRA,3.619888675,16.88350485,176,1164,1986,
,,,,,,176.01136,1040,1828,
,,,,,,180.01111,1062,1806,
,,,,,,,1200,1848,
,,,,,,,1386,1940,
,,,,,,,1446,1908,
CAP220712-017,vagans,W,DRA,3.401272276,12.8577139,208.00962,1564,1570,
,,,,,,192.01042,1458,1402,
,,,,,,198.0101,1476,1384,
,,,,,,,1604,1452,
,,,,,,,1756,1562,
,,,,,,,1808,1540,
DRA220617-015,ternarius,W,DRA,3.505204047,14.87789159,181.04419,1261.66663,1930,
,,,,,,174.74807,1125.66663,1794,
,,,,,,188.04255,1144.33337,1779.33331,
,,,,,,,1281.66675,1818,
,,,,,,,1460.33325,1883.33331,
,,,,,,,1507,1847.33331,
DRA220717-001,borealis,W,DRA,5.373418194,24.94863336,186.97118,588,2044,
,,,,,,180.24181,544,1724,
,,,,,,183.0604,588,1714,
,,,,,,,752,1868,
,,,,,,,926,2094,
,,,,,,,1044,2092,
DRA220719-001,vagans,Q,DRA,5.343442955,23.49572736,184.27154,1286,2294,
,,,,,,194.09276,1134,1996,
,,,,,,180.09997,1178,1970,
,,,,,,,1394,2106,
,,,,,,,1624,2274,
,,,,,,,1736,2254,
DRA220721-001,vagans,W,DRA,3.43506705,,222.08107,544.66663,1960.66663,
,,,,,,224.08034,456.66669,1720.66663,
,,,,,,234.13671,483.33331,1710,
,,,,,,,614,1815.33331,
,,,,,,,820.66669,2007.33331,
,,,,,,,886,1984.66669,
OW220607-005,terricola,Q,DRA,5.756804674,25.98411882,178.28068,577,2056,
,,,,,,180.09997,463,1717,
,,,,,,180.09997,502,1713,
,,,,,,,677,1877,
,,,,,,,911,2116,
,,,,,,,1022,2097,
OW220614-018,ternarius,Q,DRA,5.358924438,23.64648692,166.14752,785,2014,
,,,,,,182.13457,761,1728,
,,,,,,180.22486,803,1714,
,,,,,,,937,1890,
,,,,,,,1079,2124,
,,,,,,,1179,2124,
OW220614-015,griseocollis,W,DRA,3.751105134,17.40015701,176,1054,1965,
,,,,,,172.04651,918,1802,
,,,,,,185.35252,935,1778,
,,,,,,,1096,1817,
,,,,,,,1293,1892,
,,,,,,,1359,1836,
OW220620-004,griseocollis,W,DRA,4.623071163,19.75691795,172.18595,841.33337,2014.33331,
,,,,,,170.67187,724,1786.33331,
,,,,,,186.66667,750.66663,1770.33331,
,,,,,,,921.33337,1854.33331,
,,,,,,,1144,2001,
,,,,,,,1230.66663,1955.66669,
OW220620-005,griseocollis,W,DRA,4.462849137,17.40756331,184.00483,888.66663,2167.33331,
,,,,,,185.33333,707.33337,1978,
,,,,,,184,723.33337,1954,
,,,,,,,911.33337,1980.66669,
,,,,,,,1156.66663,2062,
,,,,,,,1234,1996.66669,
OW220620-006,griseocollis,W,DRA,4.258448368,20.18500492,168,1192.66663,1886.66669,
,,,,,,176.00505,1107.33337,1661.33337,
,,,,,,186.67143,1134,1650.66663,
,,,,,,,1286,1753.33331,
,,,,,,,1475.33325,1898.66669,
,,,,,,,1560.66675,1874.66669,
OW220620-007,terricola,W,DRA,3.73624567,17.50990435,226.0354,802,2293,
,,,,,,224,695,2008,
,,,,,,224.08034,733,2003,
,,,,,,,892,2146,
,,,,,,,1107,2364,
,,,,,,,1191,2342,
OW220621-003b,griseocollis,W,DRA,4.023793386,18.22573743,182,1217.33325,1888.66669,
,,,,,,182.01099,1117.33325,1674,
,,,,,,180.01111,1142.66675,1659.33337,
,,,,,,,1294.66675,1732.66669,
,,,,,,,1494.66675,1874,
,,,,,,,1574.66663,1836.66669,
OW220621-004,griseocollis,W,DRA,4.296507667,19.26918547,185.02432,1005,2054.33331,
,,,,,,174.67176,870.33337,1863.66669,
,,,,,,189.33333,891.66663,1843.66669,
,,,,,,,1055.66663,1890.33331,
,,,,,,,1273,1983.66669,
,,,,,,,1347.66663,1923.66669,
OW220621-005,griseocollis,W,DRA,5.060190412,22.91957165,178.00281,1174,2356.33331,
,,,,,,190.67133,967.33337,2157.66669,
,,,,,,190.66667,987.33337,2124.33331,
,,,,,,,1214,2153.66669,
,,,,,,,1494,2216.33331,
,,,,,,,1580.66663,2141.66669,
OW220629-001,griseocollis,W,DRA,4.476736398,19.08862807,184.04347,999.33337,2034.66669,
,,,,,,176.01136,880,1818.66669,
,,,,,,180.01111,901.33337,1799.33331,
,,,,,,,1074,1864.66669,
,,,,,,,1286,1983.33331,
,,,,,,,1374.66675,1942.66669,
OW220629-011,perplexus,W,DRA,4.102015417,17.08139876,186,1159.66675,2173,
,,,,,,184,1047.66663,1977,
,,,,,,168,1059.66663,1965,
,,,,,,,1201,2047.66669,
,,,,,,,1399.66675,2189,
,,,,,,,1463.66675,2166.33331,
OW220708-006a,griseocollis,W,DRA,4.540367649,18.60941055,204.03921,1892,2619,
,,,,,,200,1646,2429,
,,,,,,198.0101,1656,2401,
,,,,,,,1900,2397,
,,,,,,,2216,2445,
,,,,,,,2282,2347,
OW220708-010,griseocollis,W,DRA,4.575775061,21.37878958,172.00291,2214.66675,1921.66669,
,,,,,,170.6875,2130.66675,1663,
,,,,,,178.68657,2161.33325,1649.66663,
,,,,,,,2330.66675,1769.66669,
,,,,,,,2533.33325,1948.33331,
,,,,,,,2621.33325,1920.33331,
OW220714-001,griseocollis,M,DRA,6.076089613,19.97161464,178.13759,673.33337,2011,
,,,,,,181.17671,568,1760.33331,
,,,,,,182.84177,593.33337,1735,
,,,,,,,772,1820.33331,
,,,,,,,1018.66669,1984.33331,
,,,,,,,1117.33325,1936.33331,
OW220714-002,griseocollis,W,DRA,4.517000844,20.49158703,175.23128,991,2040.66669,
,,,,,,184.53696,831,1840.66669,
,,,,,,181.45584,855,1812.66669,
,,,,,,,1039,1854,
,,,,,,,1291,1948.66669,
,,,,,,,1363,1886,
OW220714-004,griseocollis,M,DRA,,19.90001696,225.65263,1671,2441,
,,,,,,218.99569,1485.66675,2163.66663,
,,,,,,217.53365,1516.33325,2135.66663,
,,,,,,,1753.66675,2222.33331,
,,,,,,,2080.3335,2362.33334,
,,,,,,,2180.3335,2274.33331,
OW220714-005,griseocollis,W,DRA,5.689995292,24.6587084,168.08463,829.33331,2339,
,,,,,,180.24181,638.66663,2088.33331,
,,,,,,185.72142,665.33337,2061.66663,
,,,,,,,878.66669,2121.66669,
,,,,,,,1174.66675,2243,
,,,,,,,1264,2159,
OW220714-008,griseocollis,W,DRA,3.021045612,15.55476443,180.39956,1166,1941,
,,,,,,180.17769,1063,1794,
,,,,,,172.29045,1082,1781,
,,,,,,,1201,1811,
,,,,,,,1383,1884,
,,,,,,,1448,1851,
OW220720-001,terricola,W,DRA,4.703302124,19.97739669,181.46625,814.66663,2127.33331,
,,,,,,184.53184,640,1904.66669,
,,,,,,169.4255,665.33337,1884.66669,
,,,,,,,850.66669,1955.33331,
,,,,,,,1113.33325,2076.66669,
,,,,,,,1189.33325,2023.33331,
OW220720-004,griseocollis,W,DRA,4.230921124,19.99297444,176.40862,859.66669,1832.33337,
,,,,,,184.53184,734.33337,1599,
,,,,,,182.27452,749,1577.66663,
,,,,,,168.42803,931.66669,1672.33337,
,,,,,,192.8419,1139.66675,1805.66669,
,,,,,,,1230.33325,1757.66669,
OW220720-007,griseocollis,M,DRA,6.351594269,21.15531468,174.18381,629.33337,1980.33331,
,,,,,,188.17014,486.66666,1749.66669,
,,,,,,176.18172,512,1727,
,,,,,,,712,1795,
,,,,,,,960,1927,
,,,,,,,1054.66675,1857.66669,
OW220720-008,griseocollis,M,DRA,6.133019648,21.56003449,176.10224,621,2016.66669,
,,,,,,184.0978,595.66669,1723.33337,
,,,,,,182.27452,623.66669,1707.33337,
,,,,,,,785,1867.33331,
,,,,,,,966.33331,2107.33331,
,,,,,,,1077,2076.66669,
OW220720-009,griseocollis,M,DRA,6.255833057,20.41759361,182.39518,696,1875.66669,
,,,,,,182.27452,609.33337,1639.66663,
,,,,,,172.4181,634.66663,1625,
,,,,,,,786.66669,1714.33337,
,,,,,,,1016,1877,
,,,,,,,1128,1837,
OW220720-010,griseocollis,M,DRA,5.473442126,21.63654377,179.0692,818.66663,1924.33337,
,,,,,,184.30892,713.33331,1667,
,,,,,,168.52827,738.66669,1647,
,,,,,,188.47222,933.33337,1751,
,,,,,,,1156,1909.66669,
,,,,,,,1256,1851,
OW220720-011,terricola,W,DRA,4.438924796,14.71285705,174.28712,971.66663,1976.33337,
,,,,,,184.69434,847.66669,1731,
,,,,,,184.69434,871.66669,1727,
,,,,,,,985,1817.66669,
,,,,,,,1230.33325,2003,
,,,,,,,1306.33325,1971,
OW220720-012,terricola,W,DRA,4.769156415,17.62224648,177.35338,662.33337,1661,
,,,,,,185.35252,657,1418.33337,
,,,,,,180.01975,685,1410.33337,
,,,,,,,773,1539.66663,
,,,,,,,889,1759.66669,
,,,,,,,963.66663,1757,
OW220720-016,ternarius,W,DRA,3.876460917,14.16990423,212.50673,864.33331,1907.33331,
,,,,,,203.40654,791,1676.66663,
,,,,,,191.45292,815,1660.66663,
,,,,,,215.36532,947,1763.33331,
,,,,,,,1129.66663,1943.33331,
,,,,,,,1208.33337,1928.66669,
DRA170708-901,perplexus,W,DRA,3.718285764,16.51166189,189.00265,765.66663,2056.66669,
,,,,,,177.33835,533.66663,1986,
,,,,,,186.68571,540.33337,1959.33331,
,,,,,,,724.33337,1924.66669,
,,,,,,,949.66669,1903.33331,
,,,,,,,999,1838,
DRA170708-902,perplexus,W,DRA,NA,15.27606583,176.00505,630.66669,1865,
,,,,,,185.35252,470.66666,1701,
,,,,,,180.079,477.33331,1683.66663,
,,,,,,,637.33337,1735.66669,
,,,,,,,865.33337,1837,
,,,,,,,924,1797,
OW220616-004,impatiens,W,DRA,3.991660003,15.96954041,185.33333,573,1588.66675,
,,,,,,180,375.66666,1534,
,,,,,,169.35433,382.33334,1511.33337,
,,,,,,,519.66669,1474,
,,,,,,,741,1438,
,,,,,,,758.33337,1384.66663,
DRA220607-002,impatiens,Q,DRA,4.838549482,19.98011752,212.00419,1885.66675,2396.33331,
,,,,,,233.36762,1591,2109.66663,
,,,,,,226.68235,1640.33325,2064.33337,
,,,,,,,1937.66675,2139,
,,,,,,,2344.33325,2277.66666,
,,,,,,,2444.33325,2183,
OW220607-001,impatiens,Q,DRA,6.25034527,27.53614524,177.33835,2249.33325,2399.66669,
,,,,,,181.35294,1981.33325,2185,
,,,,,,182.67153,2017.33325,2138.33337,
,,,,,,,2254.66675,2179.66669,
,,,,,,,2619.66675,2263.66669,
,,,,,,,2698.3335,2178.33331,
OW220616-005,bimaculatus,W,DRA,3.95061344,16.98034403,175.8838,1070,2181,
,,,,,,186.38073,884,2065,
,,,,,,179.61935,884,2041,
,,,,,,,1065,2048,
,,,,,,,1270,2070,
,,,,,,,1315,2018,
OW220616-007,bimaculatus,W,DRA,4.910900664,20.65929517,172.04651,857.66663,1888.33337,
,,,,,,184.0978,797.66669,1665.66663,
,,,,,,182.39518,828.33337,1649.66663,
,,,,,,,956.33337,1768.33331,
,,,,,,,1108.33325,1928.33331,
,,,,,,,1180.33325,1927,
OW220616-008,bimaculatus,W,DRA,4.138061884,17.05925596,174.68702,1110,1928,
,,,,,,185.4532,1032,1728,
,,,,,,180.12341,1062,1719,
,,,,,,,1160,1812,
,,,,,,,1314,1955,
,,,,,,,1379,1939,
OW220620-001,impatiens,Q,DRA,6.368257629,25.63555499,184.00483,764,1851.66663,
,,,,,,176.04545,646.66669,1658.33337,
,,,,,,186.66667,657.33331,1638.33337,
,,,,,,182.74451,817.33337,1733,
,,,,,,170.67187,1010.66669,1838.33331,
,,,,,,189.33803,1077.33325,1819.66669,
OW220620-003,impatiens,Q,DRA,5.944544133,24.81344899,189.35211,2015,2282,
,,,,,,181.33333,1728.33325,2060.66669,
,,,,,,184.00483,1771,2018,
,,,,,,,2027,2058,
,,,,,,,2372.33325,2140.66669,
,,,,,,,2456.33325,2059.33331,
OW220621-003a,bimaculatus,W,DRA,4.399293746,19.07844694,186.66667,662,1819,
,,,,,,172.02067,549,1623,
,,,,,,178.67164,559,1605,
,,,,,,,716,1701,
,,,,,,,908,1810,
,,,,,,,976,1796,
OW220616-001,bimaculatus,W,DRA,,15.30687058,176,1113.33337,1811.33331,
,,,,,,180.00494,961.33331,1716.66663,
,,,,,,168.00529,965.33331,1698,
,,,,,,,1082.66663,1695.33337,
,,,,,,,1294.66675,1706,
,,,,,,,1330.66675,1663.33337,
DRA220815-010,borealis,M,DRA,4.272176784,17.14069593,176.91806,2866,1945,
,,,,,,168.58232,2972,1749,
,,,,,,184.53184,2954,1729,
,,,,,,182.88794,2790,1799,
,,,,,,176.91806,2606,1901,
,,,,,,,2524,1867,
DRA220815-011,fervidus,M,DRA,4.224244795,18.03329154,178.40404,2770,2054,
,,,,,,178.40404,2858,1850,
,,,,,,182.53767,2834,1830,
,,,,,,,2690,1898,
,,,,,,,2494,2028,
,,,,,,,2412,2004,
DRA220815-012,borealis,M,DRA,4.341359476,20.48466356,177.57878,3006.33325,1988.66663,
,,,,,,182.15988,3058.33325,1772.66669,
,,,,,,181.64679,3026.33325,1760.66669,
,,,,,,,2913,1858,
,,,,,,,2751.66675,2034,
,,,,,,,2663.66675,2019.33331,
DRA220815-013,borealis,M,DRA,4.56372218,19.46251475,188.38259,2850,1896.66669,
,,,,,,175.17483,2954,1695.33337,
,,,,,,172.62419,2927.33325,1678,
,,,,,,,2770,1752.66669,
,,,,,,,2576.66675,1874,
,,,,,,,2492.66675,1846,
DRA220815-017,borealis,M,DRA,4.031809959,18.01196124,179.16349,2851.33325,1811.66669,
,,,,,,180.70971,2971.33325,1607.66663,
,,,,,,177.83388,2942,1594.33337,
,,,,,,164.43844,2798,1642.33337,
,,,,,,188.47222,2607.33325,1745,
,,,,,,,2520.66675,1707.66663,
DRA220815-019,borealis,W,DRA,5.173178815,20.36429477,182.53767,2833.33325,1901,
,,,,,,181.54063,2974.66675,1705,
,,,,,,170.49633,2948,1675.66663,
,,,,,,,2786.66675,1714.33337,
,,,,,,,2553.33325,1813,
,,,,,,,2490.66675,1754.33331,
DRA220815-020,borealis,M,DRA,4.498975388,17.76012006,180.39956,2830.33325,1713,
,,,,,,176.72578,2917,1511.66663,
,,,,,,178.54971,2877,1490.33337,
,,,,,,,2738.33325,1567.66663,
,,,,,,,2558.33325,1721,
,,,,,,,2466.33325,1706.33337,
DRA220815-021,borealis,M,DRA,4.597031288,20.05274926,172.56883,2950,1916,
,,,,,,174.28712,3090,1722.66663,
,,,,,,180.39956,3066,1697.33337,
,,,,,,,2900.66675,1740,
,,,,,,,2682,1837.33331,
,,,,,,,2592.66675,1790.66669,
DRA220815-023,borealis,W,DRA,5.034622835,18.6354066,177.65385,2610,2048.33331,
,,,,,,184.39089,2716.66675,1835,
,,,,,,180.96531,2691.33325,1821.66669,
,,,,,,,2539.33325,1891,
,,,,,,,2348.66675,2012.33331,
,,,,,,,2272.66675,1977.66669,
DRA220815-024,borealis,W,DRA,4.686471622,18.65135402,172.29045,2977,1879.33331,
,,,,,,184.69434,3033,1656.66663,
,,,,,,180.70971,2991.66675,1640.66663,
,,,,,,,2863.66675,1735.33331,
,,,,,,,2697,1910,
,,,,,,,2617,1888.66669,
DRA220815-015,vagans,W,DRA,3.670708209,16.29874206,175.39796,2533.33325,1780,originally identified as perplexus male
,,,,,,181.9255,2616,1593.33337,
,,,,,,183.25453,2590.66675,1585.33337,
,,,,,,,2473.33325,1657.33337,
,,,,,,,2301.33325,1788,
,,,,,,,2244,1758.66669,
ASD230630-001,impatiens,W,MEM,4.289283673,16.52577036,186.0226667,2328,790,
,,,,,,,2144,906,
,,,,,,,2162,930,
,,,,,,,2298,924,
,,,,,,,2534,906,
,,,,,,,2584,966,
CAP220712-004,vagans,W,MEM,3.932402827,12.18458815,176.0186667,2237,2106,
,,,,,,,2075,2190,
,,,,,,,2081,2204,
,,,,,,,2205,2202,
,,,,,,,2385,2184,
,,,,,,,2417,2232,
DPD230713-001,borealis,W,MEM,6.788133007,,182.695,1768,1940,
,,,,,,,1556,2192,
,,,,,,,1588,2236,
,,,,,,,1836,2172,
,,,,,,,2120,2056,
,,,,,,,2232,2136,
DRA170916-004b,impatiens,W,MEM,3.151646517,12.58290674,183.363,1750,1209,
,,,,,,,1620,1309,
,,,,,,,1628,1325,
,,,,,,,1740,1319,
,,,,,,,1926,1285,
,,,,,,,1956,1325,
DRA170916-005,impatiens,W,MEM,3.718950666,15.33744945,182.0293333,2352,1806,
,,,,,,,2196,1956,
,,,,,,,2216,1974,
,,,,,,,2362,1932,
,,,,,,,2578,1846,
,,,,,,,2630,1884,
DRA210812-005,perplexus,W,MEM,4.844010563,15.4074878,175.4183333,2424,1567,
,,,,,,,2265.5,1754.5,
,,,,,,,2283.5,1774.5,
,,,,,,,2433.5,1714.5,
,,,,,,,2669.5,1586.5,
,,,,,,,2725.5,1622.5,
GSM220614-001,vagans,W,MEM,4.393601375,14.98672219,179.078,1733,920,
,,,,,,,1510.167,1042.833,
,,,,,,,1520.833,1057.5,
,,,,,,,1696.833,1045.5,
,,,,,,,1936.833,1006.833,
,,,,,,,1984.833,1060.167,
JL190711-007,bimaculatus,W,MEM,4.301403172,15.13310399,191.047,2197,1617,
,,,,,,,1998.5,1724.833,
,,,,,,,2007.833,1754.167,
,,,,,,,2169.167,1768.833,
,,,,,,,2419.833,1772.833,
,,,,,,,2466.5,1850.167,
MEM230726-003,impatiens,W,MEM,3.991389128,14.45457845,187.352,2075,1878,
,,,,,,,1900.167,1948.833,
,,,,,,,1916.167,1972.833,
,,,,,,,2032.167,1979.5,
,,,,,,,2256.167,1990.167,
,,,,,,,2285.5,2027.5,
MEM230802-001,impatiens,W,MEM,3.86691683,17.43689065,185.4373333,2286,1894,
,,,,,,,2095.5,2027.5,
,,,,,,,2113.5,2051.5,
,,,,,,,2265.5,2023.5,
,,,,,,,2505.5,1977.5,
,,,,,,,2551.5,2023.5,
MEM230802-002,bimaculatus,M,MEM,3.592537046,17.12936339,181.0076667,1874,1843,
,,,,,,,1629.5,1958.5,
