specimen.ID,digitizer,species.det,provisional.species,caste,ITS,body.length,scale,name,description,value
FJ190716-011,DRA,ternarius,ternarius,W,4.040245857,16.39460891,301.946,m01,Mentum length,648.65536
,,,,,,,,m02,Mentum width,290.6789
,,,,,ITS pixels,BL pixels,,m03,Glossa length,828.00107
,,,,,,,,m04,"Glossa width, at mid-point",69.29486
,,,,,,,,m05,Flabellum length,28.03173
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,575.36385
,,,,,,,,m07,Labial palpomere 1 width,106.46648
,,,,,,,,m08,Labial palpomere 2 length,222.23511
,,,,,,,,m09,Labial palpomere 2 width,63.38594
,,,,,,,,m10,Distal labial palpomeres length,98.66667
,,,,,,,,m11,Stipes length,644.08833
,,,,,,,,m12,Maxillary palp length,103.76897
,,,,,,,,m13,Galea length,822.46027
,,,,,,,,m14,Galea width,208.94231
,,,,,,,,m15,"Stipes width, across from palp",138.98041
FJ190724-006,DRA,ternarius,ternarius,W,3.118410592,15.4935152,154.811,m01,Mentum length,325.09828
,,,,,,,,m02,Mentum width,138.22526
,,,,,ITS pixels,BL pixels,,m03,Glossa length,442.91158
,,,,,,,,m04,"Glossa width, at mid-point",34.61535
,,,,,,,,m05,Flabellum length,19.88858
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,286.72093
,,,,,,,,m07,Labial palpomere 1 width,55.44567
,,,,,,,,m08,Labial palpomere 2 length,113.45875
,,,,,,,,m09,Labial palpomere 2 width,34.17601
,,,,,,,,m10,Distal labial palpomeres length,48.04627
,,,,,,,,m11,Stipes length,305.72682
,,,,,,,,m12,Maxillary palp length,65.87036
,,,,,,,,m13,Galea length,428.47555
,,,,,,,,m14,Galea width,92.34717
,,,,,,,,m15,"Stipes width, across from palp",76.40026
FJ190809-002,DRA,ternarius,ternarius,W,3.311960639,13.90488206,307.445,m01,Mentum length,597.62493
,,,,,,,,m02,Mentum width,264.4844
,,,,,ITS pixels,BL pixels,,m03,Glossa length,806.67438
,,,,,,,,m04,"Glossa width, at mid-point",59.40445
,,,,,,,,m05,Flabellum length,34.6923
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,514.24853
,,,,,,,,m07,Labial palpomere 1 width,103.76041
,,,,,,,,m08,Labial palpomere 2 length,206.83864
,,,,,,,,m09,Labial palpomere 2 width,60.53098
,,,,,,,,m10,Distal labial palpomeres length,101.70109
,,,,,,,,m11,Stipes length,596.91801
,,,,,,,,m12,Maxillary palp length,92.07644
,,,,,,,,m13,Galea length,766.73985
,,,,,,,,m14,Galea width,187.55533
,,,,,,,,m15,"Stipes width, across from palp",142.12676
FJ190809-004,DRA,ternarius,ternarius,W,4.100345255,15.47614673,305.16,m01,Mentum length,615.06567
,,,,,,,,m02,Mentum width,281.02669
,,,,,ITS pixels,BL pixels,,m03,Glossa length,807.0137
,,,,,,,,m04,"Glossa width, at mid-point",60.47222
,,,,,,,,m05,Flabellum length,26.79967
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,507.06125
,,,,,,,,m07,Labial palpomere 1 width,108
,,,,,,,,m08,Labial palpomere 2 length,218.81296
,,,,,,,,m09,Labial palpomere 2 width,61.33333
,,,,,,,,m10,Distal labial palpomeres length,70.71696
,,,,,,,,m11,Stipes length,621.00277
,,,,,,,,m12,Maxillary palp length,96.18501
,,,,,,,,m13,Galea length,788.82191
,,,,,,,,m14,Galea width,193.07569
,,,,,,,,m15,"Stipes width, across from palp",132.43028
FJ190809-005,DRA,ternarius,ternarius,W,4.242421828,15.80833933,308.914,m01,Mentum length,657.14399
,,,,,,,,m02,Mentum width,274.63107
,,,,,ITS pixels,BL pixels,,m03,Glossa length,886.67459
,,,,,,,,m04,"Glossa width, at mid-point",65.38773
,,,,,,,,m05,Flabellum length,26.56648
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,520.59795
,,,,,,,,m07,Labial palpomere 1 width,111.81731
,,,,,,,,m08,Labial palpomere 2 length,234.01804
,,,,,,,,m09,Labial palpomere 2 width,66.19836
,,,,,,,,m10,Distal labial palpomeres length,98.66667
,,,,,,,,m11,Stipes length,674.67457
,,,,,,,,m12,Maxillary palp length,101.84083
,,,,,,,,m13,Galea length,793.65708
,,,,,,,,m14,Galea width,190.48476
,,,,,,,,m15,"Stipes width, across from palp",146.21141
FJ190809-006,DRA,ternarius,ternarius,W,4.256094505,14.94658535,306.55,m01,Mentum length,649.99145
,,,,,,,,m02,Mentum width,275.81959
,,,,,ITS pixels,BL pixels,,m03,Glossa length,902.36233
,,,,,,,,m04,"Glossa width, at mid-point",65.65905
,,,,,,,,m05,Flabellum length,37.54701
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,533.33333
,,,,,,,,m07,Labial palpomere 1 width,109.1136
,,,,,,,,m08,Labial palpomere 2 length,250.9006
,,,,,,,,m09,Labial palpomere 2 width,66.42623
,,,,,,,,m10,Distal labial palpomeres length,65.67259
,,,,,,,,m11,Stipes length,679.52009
,,,,,,,,m12,Maxillary palp length,75.0585
,,,,,,,,m13,Galea length,795.82131
,,,,,,,,m14,Galea width,195.05897
,,,,,,,,m15,"Stipes width, across from palp",159.80544
FJ190809-008,DRA,ternarius,ternarius,W,4.070088268,13.6186886,303.467,m01,Mentum length,636.67339
,,,,,,,,m02,Mentum width,254.34535
,,,,,ITS pixels,BL pixels,,m03,Glossa length,866.9661
,,,,,,,,m04,"Glossa width, at mid-point",62.89321
,,,,,,,,m05,Flabellum length,29.6048
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,502.69673
,,,,,,,,m07,Labial palpomere 1 width,106.27428
,,,,,,,,m08,Labial palpomere 2 length,231.54361
,,,,,,,,m09,Labial palpomere 2 width,60.41339
,,,,,,,,m10,Distal labial palpomeres length,82.98862
,,,,,,,,m11,Stipes length,642.86304
,,,,,,,,m12,Maxillary palp length,81.6061
,,,,,,,,m13,Galea length,817.63779
,,,,,,,,m14,Galea width,185.60651
,,,,,,,,m15,"Stipes width, across from palp",128.4506
FJ190809-009,DRA,ternarius,ternarius,W,3.469178965,12.51358725,315.232,m01,Mentum length,640.37767
,,,,,,,,m02,Mentum width,267.42559
,,,,,ITS pixels,BL pixels,,m03,Glossa length,838.00168
,,,,,,,,m04,"Glossa width, at mid-point",64
,,,,,,,,m05,Flabellum length,32.68707
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,543.65512
,,,,,,,,m07,Labial palpomere 1 width,113.83419
,,,,,,,,m08,Labial palpomere 2 length,223.08543
,,,,,,,,m09,Labial palpomere 2 width,64.01389
,,,,,,,,m10,Distal labial palpomeres length,77.34483
,,,,,,,,m11,Stipes length,632.39624
,,,,,,,,m12,Maxillary palp length,85.71788
,,,,,,,,m13,Galea length,798.20354
,,,,,,,,m14,Galea width,202.18363
,,,,,,,,m15,"Stipes width, across from palp",141.20749
FJ190809-010,DRA,ternarius,ternarius,W,4.133157768,14.7012227,323.063,m01,Mentum length,666.30657
,,,,,,,,m02,Mentum width,273.57713
,,,,,ITS pixels,BL pixels,,m03,Glossa length,880.06565
,,,,,,,,m04,"Glossa width, at mid-point",69.65311
,,,,,,,,m05,Flabellum length,34.66667
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,590.92094
,,,,,,,,m07,Labial palpomere 1 width,109.82005
,,,,,,,,m08,Labial palpomere 2 length,217.72562
,,,,,,,,m09,Labial palpomere 2 width,63.21744
,,,,,,,,m10,Distal labial palpomeres length,85.84223
,,,,,,,,m11,Stipes length,654.81872
,,,,,,,,m12,Maxillary palp length,104.73246
,,,,,,,,m13,Galea length,891.9123
,,,,,,,,m14,Galea width,220.10099
,,,,,,,,m15,"Stipes width, across from palp",156.56876
FJ190809-012,DRA,ternarius,ternarius,W,3.699214487,14.45128018,298.955,m01,Mentum length,607.28906
,,,,,,,,m02,Mentum width,233.61126
,,,,,ITS pixels,BL pixels,,m03,Glossa length,839.94709
,,,,,,,,m04,"Glossa width, at mid-point",59.88136
,,,,,,,,m05,Flabellum length,24.26703
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,572.0035
,,,,,,,,m07,Labial palpomere 1 width,100.34441
,,,,,,,,m08,Labial palpomere 2 length,228.8624
,,,,,,,,m09,Labial palpomere 2 width,61.29437
,,,,,,,,m10,Distal labial palpomeres length,67.46851
,,,,,,,,m11,Stipes length,633.27719
,,,,,,,,m12,Maxillary palp length,75.69016
,,,,,,,,m13,Galea length,862.42243
,,,,,,,,m14,Galea width,182.66667
,,,,,,,,m15,"Stipes width, across from palp",140.63349
FJ190809-013,DRA,ternarius,ternarius,W,5.161640885,13.88996231,314.551,m01,Mentum length,652.19629
,,,,,,,,m02,Mentum width,266.74999
,,,,,ITS pixels,BL pixels,,m03,Glossa length,878.74861
,,,,,,,,m04,"Glossa width, at mid-point",65.45567
,,,,,,,,m05,Flabellum length,34.27989
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,581.69561
,,,,,,,,m07,Labial palpomere 1 width,140.15864
,,,,,,,,m08,Labial palpomere 2 length,240.49209
,,,,,,,,m09,Labial palpomere 2 width,62.49622
,,,,,,,,m10,Distal labial palpomeres length,103.21929
,,,,,,,,m11,Stipes length,620.39414
,,,,,,,,m12,Maxillary palp length,107.07422
,,,,,,,,m13,Galea length,854.96719
,,,,,,,,m14,Galea width,201.1213
,,,,,,,,m15,"Stipes width, across from palp",152.58367
FJ190809-014,DRA,ternarius,ternarius,W,3.820026505,13.86262594,321.362,m01,Mentum length,654.98159
,,,,,,,,m02,Mentum width,272.79948
,,,,,ITS pixels,BL pixels,,m03,Glossa length,905.11632
,,,,,,,,m04,"Glossa width, at mid-point",67.4751
,,,,,,,,m05,Flabellum length,30
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,578.57449
,,,,,,,,m07,Labial palpomere 1 width,104.1452
,,,,,,,,m08,Labial palpomere 2 length,233.42855
,,,,,,,,m09,Labial palpomere 2 width,70.17439
,,,,,,,,m10,Distal labial palpomeres length,103.28816
,,,,,,,,m11,Stipes length,671.37537
,,,,,,,,m12,Maxillary palp length,91.46706
,,,,,,,,m13,Galea length,834.26401
,,,,,,,,m14,Galea width,192.90988
,,,,,,,,m15,"Stipes width, across from palp",139.20409
FJ190827-017b,DRA,ternarius,ternarius,W,4.135707709,17.09948063,316.074,m01,Mentum length,704.04545
,,,,,,,,m02,Mentum width,NA
,,,,,ITS pixels,BL pixels,,m03,Glossa length,1003.6396
,,,,,,,,m04,"Glossa width, at mid-point",66.94608
,,,,,,,,m05,Flabellum length,32.9309
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,636.7766
,,,,,,,,m07,Labial palpomere 1 width,124.5222
,,,,,,,,m08,Labial palpomere 2 length,255.16879
,,,,,,,,m09,Labial palpomere 2 width,69.34615
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,668.45228
,,,,,,,,m12,Maxillary palp length,101.36841
,,,,,,,,m13,Galea length,952.42142
,,,,,,,,m14,Galea width,214.96511
,,,,,,,,m15,"Stipes width, across from palp",176.67201
DRA180720-009,DRA,borealis,borealis,W,5.714,21.26,158.61904,m01,Mentum length,490.91853
,,,,,,,164.22241,m02,Mentum width,146.84005
,,,,,ITS pixels,BL pixels,162.27446,m03,Glossa length,723.80246
,,,,,,,,m04,"Glossa width, at mid-point",47.26521
,,,,,,,,m05,Flabellum length,11.81336
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,522.8044
,,,,,,,,m07,Labial palpomere 1 width,82.04335
,,,,,,,,m08,Labial palpomere 2 length,160.23455
,,,,,,,,m09,Labial palpomere 2 width,46.38965
,,,,,,,,m10,Distal labial palpomeres length,78.7683
,,,,,,,,m11,Stipes length,472.09227
,,,,,,,,m12,Maxillary palp length,64.92233
,,,,,,,,m13,Galea length,707.78442
,,,,,,,,m14,Galea width,140.63072
,,,,,,,,m15,"Stipes width, across from palp",109.65856
TWM180724-027,DRA,borealis,borealis,W,4.964,20.928,163.29421,m01,Mentum length,494.97475
,,,,,,,162.87418,m02,Mentum width,139.90354
,,,,,ITS pixels,BL pixels,155.20631,m03,Glossa length,767.94613
,,,,,,,155.64061,m04,"Glossa width, at mid-point",45.01111
,,,,,,,,m05,Flabellum length,18.68154
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,523.68884
,,,,,,,,m07,Labial palpomere 1 width,77.66595
,,,,,,,,m08,Labial palpomere 2 length,179.06982
,,,,,,,,m09,Labial palpomere 2 width,41.01219
,,,,,,,,m10,Distal labial palpomeres length,59.9333
,,,,,,,,m11,Stipes length,467.16699
,,,,,,,,m12,Maxillary palp length,71.35619
,,,,,,,,m13,Galea length,739.43679
,,,,,,,,m14,Galea width,149.40214
,,,,,,,,m15,"Stipes width, across from palp",96.62815
FJ190809-007,DRA,ternarius,ternarius,W,4.208,14.294,310.74677,m01,Mentum length,676.97891
,,,,,,,315.56933,m02,Mentum width,264.54153
,,,,,ITS pixels,BL pixels,316.89886,m03,Glossa length,881.23146
,,,,,,,314.8954,m04,"Glossa width, at mid-point",68.83152
,,,,,,,,m05,Flabellum length,31.4466
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,573.89285
,,,,,,,,m07,Labial palpomere 1 width,109.22454
,,,,,,,,m08,Labial palpomere 2 length,242.14252
,,,,,,,,m09,Labial palpomere 2 width,63.50591
,,,,,,,,m10,Distal labial palpomeres length,100.31949
,,,,,,,,m11,Stipes length,652.57107
,,,,,,,,m12,Maxillary palp length,78.60025
,,,,,,,,m13,Galea length,840.75264
,,,,,,,,m14,Galea width,205.9733
,,,,,,,,m15,"Stipes width, across from palp",153.57409
FJ190827-018,DRA,ternarius,ternarius,W,4.501412065,18.26159722,315.608,m01,Mentum length,751.38036
,,,,,,,,m02,Mentum width,297.32137
,,,,,ITS pixels,BL pixels,,m03,Glossa length,970.6942
,,,,,,,,m04,"Glossa width, at mid-point",69.99683
,,,,,,,,m05,Flabellum length,33.99346
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,644.08143
,,,,,,,,m07,Labial palpomere 1 width,107.67028
,,,,,,,,m08,Labial palpomere 2 length,245.11313
,,,,,,,,m09,Labial palpomere 2 width,62.43219
,,,,,,,,m10,Distal labial palpomeres length,85.42585
,,,,,,,,m11,Stipes length,732.78919
,,,,,,,,m12,Maxillary palp length,96.37788
,,,,,,,,m13,Galea length,920.83425
,,,,,,,,m14,Galea width,207.91879
,,,,,,,,m15,"Stipes width, across from palp",179.10891
FJ190827-019,DRA,ternarius,ternarius,W,4.249313281,18.31611267,307.551,m01,Mentum length,697.81245
,,,,,,,,m02,Mentum width,307.44828
,,,,,ITS pixels,BL pixels,,m03,Glossa length,940.08416
,,,,,,,,m04,"Glossa width, at mid-point",66.30569
,,,,,,,,m05,Flabellum length,18.077
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,621.35417
,,,,,,,,m07,Labial palpomere 1 width,109.16501
,,,,,,,,m08,Labial palpomere 2 length,253.16003
,,,,,,,,m09,Labial palpomere 2 width,56.36488
,,,,,,,,m10,Distal labial palpomeres length,106.30146
,,,,,,,,m11,Stipes length,712.01124
,,,,,,,,m12,Maxillary palp length,125.56548
,,,,,,,,m13,Galea length,950.60414
,,,,,,,,m14,Galea width,224.72205
,,,,,,,,m15,"Stipes width, across from palp",143.27945
JL190619-001,DRA,ternarius,ternarius,W,4.262662477,17.73905489,316.574,m01,Mentum length,674.41893
,,,,,,,,m02,Mentum width,280.34899
,,,,,ITS pixels,BL pixels,,m03,Glossa length,954.54288
,,,,,,,,m04,"Glossa width, at mid-point",69.44862
,,,,,,,,m05,Flabellum length,36.50342
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,542.24031
,,,,,,,,m07,Labial palpomere 1 width,117.46962
,,,,,,,,m08,Labial palpomere 2 length,267.96434
,,,,,,,,m09,Labial palpomere 2 width,74.28474
,,,,,,,,m10,Distal labial palpomeres length,101.59834
,,,,,,,,m11,Stipes length,657.15887
,,,,,,,,m12,Maxillary palp length,103.18735
,,,,,,,,m13,Galea length,873.72421
,,,,,,,,m14,Galea width,217.60744
,,,,,,,,m15,"Stipes width, across from palp",139.0036
FJ190619-006,DRA,terricola,terricola,W,4.78197102,19.96802543,166.729,m01,Mentum length,374.39136
,,,,,,,,m02,Mentum width,172.99583
,,,,,ITS pixels,BL pixels,,m03,Glossa length,502.83905
,,,,,,,,m04,"Glossa width, at mid-point",39.93884
,,,,,,,,m05,Flabellum length,20.27588
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,304.49813
,,,,,,,,m07,Labial palpomere 1 width,71.33645
,,,,,,,,m08,Labial palpomere 2 length,134.97819
,,,,,,,,m09,Labial palpomere 2 width,37.20215
,,,,,,,,m10,Distal labial palpomeres length,61.11919
,,,,,,,,m11,Stipes length,334.00067
,,,,,,,,m12,Maxillary palp length,50.67105
,,,,,,,,m13,Galea length,466.48806
,,,,,,,,m14,Galea width,132.99457
,,,,,,,,m15,"Stipes width, across from palp",104.19
FJ190619-009,DRA,terricola,terricola,W,4.88796576,18.19281733,304.862,m01,Mentum length,685.24772
,,,,,,,,m02,Mentum width,330.41119
,,,,,ITS pixels,BL pixels,,m03,Glossa length,940.24205
,,,,,,,,m04,"Glossa width, at mid-point",74.67857
,,,,,,,,m05,Flabellum length,36.02468
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,565.36163
,,,,,,,,m07,Labial palpomere 1 width,109.63373
,,,,,,,,m08,Labial palpomere 2 length,276.67871
,,,,,,,,m09,Labial palpomere 2 width,70.86764
,,,,,,,,m10,Distal labial palpomeres length,107.89295
,,,,,,,,m11,Stipes length,655.96206
,,,,,,,,m12,Maxillary palp length,94.58212
,,,,,,,,m13,Galea length,858.05879
,,,,,,,,m14,Galea width,241.49534
,,,,,,,,m15,"Stipes width, across from palp",143.35659
FJ190628-001,DRA,terricola,terricola,W,4.901665955,16.82465054,312.21,m01,Mentum length,712.76613
,,,,,,,,m02,Mentum width,297.32137
,,,,,ITS pixels,BL pixels,,m03,Glossa length,869.71975
,,,,,,,,m04,"Glossa width, at mid-point",81.43163
,,,,,,,,m05,Flabellum length,43.97979
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,512.25862
,,,,,,,,m07,Labial palpomere 1 width,127.75671
,,,,,,,,m08,Labial palpomere 2 length,215.3777
,,,,,,,,m09,Labial palpomere 2 width,83.15982
,,,,,,,,m10,Distal labial palpomeres length,115.40845
,,,,,,,,m11,Stipes length,620.51591
,,,,,,,,m12,Maxillary palp length,101.28069
,,,,,,,,m13,Galea length,853.15206
,,,,,,,,m14,Galea width,224.89108
,,,,,,,,m15,"Stipes width, across from palp",157.20334
FJ190724-002,DRA,terricola,terricola,W,4.207281652,18.01213246,147.244,m01,Mentum length,332.18067
,,,,,,,,m02,Mentum width,150.71533
,,,,,ITS pixels,BL pixels,,m03,Glossa length,424.85292
,,,,,,,,m04,"Glossa width, at mid-point",36.49658
,,,,,,,,m05,Flabellum length,17.13995
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,274.77829
,,,,,,,,m07,Labial palpomere 1 width,62.89321
,,,,,,,,m08,Labial palpomere 2 length,123.96415
,,,,,,,,m09,Labial palpomere 2 width,31.69297
,,,,,,,,m10,Distal labial palpomeres length,50.11099
,,,,,,,,m11,Stipes length,315.0351
,,,,,,,,m12,Maxillary palp length,55.09184
,,,,,,,,m13,Galea length,401.72572
,,,,,,,,m14,Galea width,101.40568
,,,,,,,,m15,"Stipes width, across from palp",71.26788
FJ190724-003,DRA,terricola,terricola,W,5.345313041,17.88439247,151.831,m01,Mentum length,359.75794
,,,,,,,,m02,Mentum width,163.4435
,,,,,ITS pixels,BL pixels,,m03,Glossa length,447.40486
,,,,,,,,m04,"Glossa width, at mid-point",36.8842
,,,,,,,,m05,Flabellum length,16.34353
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,300.60753
,,,,,,,,m07,Labial palpomere 1 width,60.80936
,,,,,,,,m08,Labial palpomere 2 length,126.29771
,,,,,,,,m09,Labial palpomere 2 width,36.72117
,,,,,,,,m10,Distal labial palpomeres length,60.14058
,,,,,,,,m11,Stipes length,353.75572
,,,,,,,,m12,Maxillary palp length,64.11795
,,,,,,,,m13,Galea length,438.21557
,,,,,,,,m14,Galea width,112.40008
,,,,,,,,m15,"Stipes width, across from palp",80.23576
JL190619-008,DRA,terricola,terricola,W,3.935366082,18.9588665,303.292,m01,Mentum length,682.67839
,,,,,,,,m02,Mentum width,309.34483
,,,,,ITS pixels,BL pixels,,m03,Glossa length,903.10237
,,,,,,,,m04,"Glossa width, at mid-point",77.43671
,,,,,,,,m05,Flabellum length,35.9011
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,528.12456
,,,,,,,,m07,Labial palpomere 1 width,118.13363
,,,,,,,,m08,Labial palpomere 2 length,241.955
,,,,,,,,m09,Labial palpomere 2 width,77.16073
,,,,,,,,m10,Distal labial palpomeres length,115.6854
,,,,,,,,m11,Stipes length,616.75855
,,,,,,,,m12,Maxillary palp length,91.66922
,,,,,,,,m13,Galea length,803.24264
,,,,,,,,m14,Galea width,211.37644
,,,,,,,,m15,"Stipes width, across from palp",148.4318
JL190628-002,DRA,terricola,terricola,W,3.907283908,15.35557616,301.709,m01,Mentum length,660.49005
,,,,,,,,m02,Mentum width,264.89075
,,,,,ITS pixels,BL pixels,,m03,Glossa length,917.187
,,,,,,,,m04,"Glossa width, at mid-point",72.76141
,,,,,,,,m05,Flabellum length,35.20101
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,619.07601
,,,,,,,,m07,Labial palpomere 1 width,117.49232
,,,,,,,,m08,Labial palpomere 2 length,238.72625
,,,,,,,,m09,Labial palpomere 2 width,69.53816
,,,,,,,,m10,Distal labial palpomeres length,115.76221
,,,,,,,,m11,Stipes length,665.4923
,,,,,,,,m12,Maxillary palp length,97.34247
,,,,,,,,m13,Galea length,887.79277
,,,,,,,,m14,Galea width,212.63636
,,,,,,,,m15,"Stipes width, across from palp",158.71708
JL190628-006,DRA,terricola,terricola,W,4.984433529,20.36877489,308.676,m01,Mentum length,687.16487
,,,,,,,,m02,Mentum width,314.96314
,,,,,ITS pixels,BL pixels,,m03,Glossa length,852.25453
,,,,,,,,m04,"Glossa width, at mid-point",79.0724
,,,,,,,,m05,Flabellum length,38.75851
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,508.99814
,,,,,,,,m07,Labial palpomere 1 width,134.25018
,,,,,,,,m08,Labial palpomere 2 length,254.6911
,,,,,,,,m09,Labial palpomere 2 width,82.28946
,,,,,,,,m10,Distal labial palpomeres length,90.5882
,,,,,,,,m11,Stipes length,655.91598
,,,,,,,,m12,Maxillary palp length,112.95624
,,,,,,,,m13,Galea length,780.48304
,,,,,,,,m14,Galea width,213.60816
,,,,,,,,m15,"Stipes width, across from palp",181.77397
JL190703-009,DRA,terricola,terricola,W,5.502543927,16.73642106,160.805,m01,Mentum length,371.00704
,,,,,,,,m02,Mentum width,173.29487
,,,,,ITS pixels,BL pixels,,m03,Glossa length,548.9076
