specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1466,768,
,,,,,,,1718,749,
,,,,,,,1452,820,
,,,,,,,1167,728,
,,,,,,,1481,849,
FJ170712-009,borealis,W,JL,4.656,22.624,139.031,1946,382,its.large.tilt
,,,,,,,1452.667,379.333,
,,,,,,,1522,432.667,
,,,,,,,1627.333,444.667,
,,,,,,,1690,435.333,
,,,,,,,1742,506,
,,,,,,,1728.667,583.333,
,,,,,,,1698,583.333,
,,,,,,,1587.333,548.667,
,,,,,,,1452.667,536.667,
,,,,,,,1399.333,483.333,
,,,,,,,1290,456.667,
,,,,,,,990,590,
,,,,,,,1311.333,630,
,,,,,,,1323.333,707.333,
,,,,,,,1335.333,728.667,
,,,,,,,1592.667,698,
,,,,,,,1312.667,791.333,
,,,,,,,984.667,671.333,
,,,,,,,1351.333,828.667,
FJ170712-011,borealis,W,JL,4.625,19.517,140.449,1801,419,
,,,,,,,1433,439,
,,,,,,,1487,481,
,,,,,,,1561,487,
,,,,,,,1635,477,
,,,,,,,1681,543,
,,,,,,,1670,588,
,,,,,,,1646,591,
,,,,,,,1545,565,
,,,,,,,1448,571,
,,,,,,,1394,526,
,,,,,,,1311,500,
,,,,,,,1071,615,
,,,,,,,1332,629,
,,,,,,,1348,693,
,,,,,,,1362,711,
,,,,,,,1555,684,
,,,,,,,1350,761,
,,,,,,,1076,680,
,,,,,,,1379,787,
FJ170712-018,vagans,W,JL,4.821,18.55,139.671,1701,565,
,,,,,,,1307,582,
,,,,,,,1355,621,
,,,,,,,1424,630,
,,,,,,,1524,613,
,,,,,,,1565,667,
,,,,,,,1555,715,
,,,,,,,1528,720,
,,,,,,,1409,690,
,,,,,,,1309,697,
,,,,,,,1262,658,
,,,,,,,1153,646,
,,,,,,,917,745,
,,,,,,,1191,758,
,,,,,,,1201,813,
,,,,,,,1211,829,
,,,,,,,1457,809,
,,,,,,,1200,884,
,,,,,,,939,809,
,,,,,,,1228,907,
FJ170712-020,vagans,W,JL,3.63,13.356,138.683,1587,597,
,,,,,,,1310,616,
,,,,,,,1344,644,
,,,,,,,1397,650,
,,,,,,,1456,638,
,,,,,,,1492,684,
,,,,,,,1498,724,
,,,,,,,1469,729,
,,,,,,,1376,706,
,,,,,,,1305,704,
,,,,,,,1267,671,
,,,,,,,1209,657,
,,,,,,,1028,738,
,,,,,,,1230,748,
,,,,,,,1239,794,
,,,,,,,1247,809,
,,,,,,,1412,797,
,,,,,,,1240,846,
,,,,,,,1039,790,
,,,,,,,1264,866,
FJ170712-038,cf sandersoni,W,JL,4.637,19.333,139.377,1654.667,450,its.large.tilt
,,,,,,,1293.333,462,
,,,,,,,1340,504.667,
,,,,,,,1396,511.333,
,,,,,,,1485.333,496.667,
,,,,,,,1521.333,552.667,
,,,,,,,1520,596.667,
,,,,,,,1497.333,600.667,
,,,,,,,1380,574,
,,,,,,,1296,578,
,,,,,,,1253.333,535.333,
,,,,,,,1166.667,515.333,
,,,,,,,925.333,618,
,,,,,,,1204,628.667,
,,,,,,,1212,684.667,
,,,,,,,1220,698,
,,,,,,,1429.333,686,
,,,,,,,1212,742,
,,,,,,,949.333,675.333,
,,,,,,,1236,770,
FJ170712-071,bimaculatus,W,JL,4.407,20.234,138.502,1978,417.333,its.large.tilt
,,,,,,,1523.333,468,
,,,,,,,1583.333,509.333,
,,,,,,,1674,513.333,
,,,,,,,1747.333,494.667,
,,,,,,,1816.667,554.667,
,,,,,,,1818,613.333,
,,,,,,,1792.667,620,
,,,,,,,1652.667,592,
,,,,,,,1535.333,608,
,,,,,,,1474,553.333,
,,,,,,,1367.333,546.667,
,,,,,,,1102,689.333,
,,,,,,,1415.333,681.333,
,,,,,,,1432.667,750.667,
,,,,,,,1443.333,773.333,
,,,,,,,1714,729.333,
,,,,,,,1427.333,833.333,
,,,,,,,1126,764,
,,,,,,,1468.667,862.667,
FJ170722-029,cf rufocinctus,M,JL,4.652,19.692,139.368,2028.333,361,labeled as W in pictures
,,,,,,,1573.667,341,
,,,,,,,1631,391.667,
,,,,,,,1691,405,
,,,,,,,1797.667,391.667,
,,,,,,,1847,462.333,
,,,,,,,1837.667,519.667,
,,,,,,,1803,523.667,
,,,,,,,1659,477,
,,,,,,,1559,475.667,
,,,,,,,1512.333,418.333,
,,,,,,,1409.667,393,
,,,,,,,1104.333,497,
,,,,,,,1423,531.667,
,,,,,,,1428.333,597,
,,,,,,,1440.333,619.667,
,,,,,,,1705.667,622.333,
,,,,,,,1421.667,671.667,
,,,,,,,1121.667,566.333,
,,,,,,,1451,698.333,
FJ170722-031,vagans,W,JL,5.617,,139.4,2017.333,374,
,,,,,,,1533.333,363.333,
,,,,,,,1584,423.333,
,,,,,,,1714.667,440.667,
,,,,,,,1769.333,430,
,,,,,,,1844,516.667,
,,,,,,,1834.667,567.333,
,,,,,,,1800,578,
,,,,,,,1681.333,528.667,
,,,,,,,1542.667,523.333,
,,,,,,,1472,455.333,
,,,,,,,1358.667,427.333,
,,,,,,,1041.333,556.667,
,,,,,,,1389.333,600.667,
,,,,,,,1397.333,680.667,
,,,,,,,1409.333,706,
,,,,,,,1690.667,682,
,,,,,,,1380,767.333,
,,,,,,,1058.667,644.667,
,,,,,,,1421.333,803.333,
FJ170723-032,bimaculatus,W,JL,4.343,18.153,139.02,1908,450,its.slight.tilt
,,,,,,,1494.667,443.333,
,,,,,,,1542.667,488.667,
,,,,,,,1617.333,503.333,
,,,,,,,1698.667,495.333,
,,,,,,,1748,554,
,,,,,,,1742.667,611.333,
,,,,,,,1717.333,614,
,,,,,,,1592,576.667,
,,,,,,,1481.333,568.667,
,,,,,,,1442.667,524.667,
,,,,,,,1350.667,496.667,
,,,,,,,1090.667,592.667,
,,,,,,,1365.333,626,
,,,,,,,1372,698,
,,,,,,,1380,712.667,
,,,,,,,1637.333,707.333,
,,,,,,,1368,772.667,
,,,,,,,1093.333,668.667,
,,,,,,,1392,803.333,
FJ170727-030,bimaculatus,W,JL,4.582,20.316,140.471,1617.333,324,its.large.tilt
,,,,,,,1174.667,444,
,,,,,,,1249.333,477.333,
,,,,,,,1328,465.333,
,,,,,,,1400,437.333,
,,,,,,,1477.333,485.333,
,,,,,,,1492,544,
,,,,,,,1464,558.667,
,,,,,,,1322.667,556,
,,,,,,,1213.333,584,
,,,,,,,1146.667,541.333,
,,,,,,,1034.667,542.667,
,,,,,,,777.333,730.667,
,,,,,,,1094.667,682.667,
,,,,,,,1118.667,750.667,
,,,,,,,1129.333,768,
,,,,,,,1402.667,692,
,,,,,,,1114.667,838.667,
,,,,,,,800,805.333,
,,,,,,,1173.333,864,
FJ170804-081,bimaculatus,W,JL,4.165,0.997,139.571,2086.667,449.333,its.large.tilt
,,,,,,,1650.667,460,
,,,,,,,1698.667,506.667,
,,,,,,,1777.333,516,
,,,,,,,1862.667,502.667,
,,,,,,,1916,557.333,
,,,,,,,1917.333,617.333,
,,,,,,,1886.667,622.667,
,,,,,,,1760,592,
,,,,,,,1649.333,596,
,,,,,,,1600,540,
,,,,,,,1501.333,516,
,,,,,,,1218.667,621.333,
,,,,,,,1514.667,649.333,
,,,,,,,1529.333,717.333,
,,,,,,,1537.333,742.667,
,,,,,,,1808,729.333,
,,,,,,,1516,790.667,
,,,,,,,1234.667,694.667,
,,,,,,,1550.667,821.333,
FJ170830-162,vagans,W,JL,,,138.376,1907,432,
,,,,,,,1462,433,
,,,,,,,1509,480,
,,,,,,,1598,492,
,,,,,,,1682,481,
,,,,,,,1737,550,
,,,,,,,1728,600,
,,,,,,,1702,606,
,,,,,,,1573,567,
,,,,,,,1462,571,
,,,,,,,1402,515,
,,,,,,,1296,495,
,,,,,,,1028,609,
,,,,,,,1337,639,
,,,,,,,1349,712,
,,,,,,,1359,731,
,,,,,,,1619,712,
,,,,,,,1345,787,
,,,,,,,1040,687,
,,,,,,,1385,818,
FJ170830-165,borealis,M,JL,,,139.791,1738,482,
,,,,,,,1326,457,
,,,,,,,1375,500,
,,,,,,,1448,519,
,,,,,,,1529,519,
,,,,,,,1572,581,
,,,,,,,1557,634,
,,,,,,,1530,637,
,,,,,,,1417,593,
,,,,,,,1304,582,
,,,,,,,1266,534,
,,,,,,,1182,503,
,,,,,,,909,596,
,,,,,,,1187,641,
,,,,,,,1193,705,
,,,,,,,1203,728,
,,,,,,,1422,718,
,,,,,,,1189,785,
,,,,,,,915,672,
,,,,,,,1220,822,
FJ170830-166,vagans,W,JL,,,140.406,2044.667,406,
,,,,,,,1596.667,426,
,,,,,,,1654,479.333,
,,,,,,,1762,487.333,
,,,,,,,1836.667,468.667,
,,,,,,,1907.333,543.333,
,,,,,,,1898,599.333,
,,,,,,,1871.333,610,
,,,,,,,1738,572.667,
,,,,,,,1620.667,575.333,
,,,,,,,1543.333,518,
,,,,,,,1443.333,504.667,
,,,,,,,1152.667,630,
,,,,,,,1484.667,660.667,
,,,,,,,1494,734,
,,,,,,,1504.667,756.667,
,,,,,,,1768.667,726,
,,,,,,,1484.667,819.333,
,,,,,,,1171.333,722,
,,,,,,,1526,852.667,
FJ170830-169,borealis,W,JL,,,139.051,2031,378,
,,,,,,,1579,388.667,
,,,,,,,1655,439.333,
,,,,,,,1745.667,450,
,,,,,,,1805.667,440.667,
,,,,,,,1865.667,508.667,
,,,,,,,1856.333,571.333,
,,,,,,,1828.333,579.333,
,,,,,,,1708.333,542,
,,,,,,,1589.667,542,
,,,,,,,1533.667,483.333,
,,,,,,,1436.333,455.333,
,,,,,,,1145.667,592.667,
,,,,,,,1448.333,616.667,
,,,,,,,1461.667,688.667,
,,,,,,,1477.667,716.667,
,,,,,,,1716.333,683.333,
,,,,,,,1455,778,
,,,,,,,1143,674,
,,,,,,,1492.333,810,
FJ170830-169a,vagans,W,JL,,,139.036,2169.333,365.333,
,,,,,,,1718.667,408,
,,,,,,,1777.333,452,
,,,,,,,1874.667,457.333,
,,,,,,,1950.667,438.667,
,,,,,,,2012,498.667,
,,,,,,,2017.333,562.667,
,,,,,,,1998.667,570.667,
,,,,,,,1854.667,545.333,
,,,,,,,1741.333,556,
,,,,,,,1673.333,498.667,
,,,,,,,1565.333,489.333,
,,,,,,,1286.667,634.667,
,,,,,,,1617.333,636,
,,,,,,,1640,706.667,
,,,,,,,1656,730.667,
,,,,,,,1916,688,
,,,,,,,1640,789.333,
,,,,,,,1313.333,712,
,,,,,,,1680,816,
FJ180607-002,impatiens,Q,JL,6.899,,141.353,1836,158,its.large.tilt
,,,,,,,1206,204,
,,,,,,,1286,270,
,,,,,,,1420,276,
,,,,,,,1548,250,
,,,,,,,1622,342,
,,,,,,,1604,422,
,,,,,,,1568,432,
,,,,,,,1392,388,
,,,,,,,1218,398,
,,,,,,,1144,330,
,,,,,,,996,308,
,,,,,,,614,508,
,,,,,,,1038,520,
,,,,,,,1046,616,
,,,,,,,1060,650,
,,,,,,,1430,590,
,,,,,,,1042,732,
,,,,,,,628,612,
,,,,,,,1088.667,772.667,
FJ180607-003,bimaculatus,Q,JL,7.400108637,,139.766,1896,393,
,,,,,,,1338.667,442.333,
,,,,,,,1424,507.667,
,,,,,,,1552,509,
,,,,,,,1610.667,494.333,
,,,,,,,1705.333,569,
,,,,,,,1705.333,650.333,
,,,,,,,1670.667,661,
,,,,,,,1509.333,623.667,
,,,,,,,1362.667,634.333,
,,,,,,,1274.667,559.667,
,,,,,,,1156,535.667,
,,,,,,,783,729.333,
,,,,,,,1185.667,752,
,,,,,,,1199,836,
,,,,,,,1215,865.333,
,,,,,,,1549.667,808,
,,,,,,,1200.333,946.667,
,,,,,,,812,844,
,,,,,,,1250.667,986.667,
FJ180607-004,bimaculatus,W,JL,5.266,25.234,140.787,1635.667,422.667,its.slight.tilt
,,,,,,,1165,458.667,
,,,,,,,1233,510.667,
,,,,,,,1321,513.333,
,,,,,,,1390.333,500,
,,,,,,,1465,561.333,
,,,,,,,1459.667,626.667,
,,,,,,,1437,632,
,,,,,,,1287.667,601.333,
,,,,,,,1179.667,610.667,
,,,,,,,1106.333,546.667,
,,,,,,,1013,526.667,
,,,,,,,715.667,669.333,
,,,,,,,1041,690.667,
,,,,,,,1045,773.333,
,,,,,,,1059.667,794.667,
,,,,,,,1330.333,756,
,,,,,,,1042.333,858.667,
,,,,,,,725,765.333,
,,,,,,,1079.667,890.667,
FJ180607-005,bimaculatus,W,JL,,,140.233,1989,1076,
,,,,,,,1620,1185,
,,,,,,,1679,1216,
,,,,,,,1749,1210,
,,,,,,,1815,1184,
,,,,,,,1883,1220,
,,,,,,,1886,1274,
,,,,,,,1867,1284,
,,,,,,,1738,1282,
,,,,,,,1647,1308,
,,,,,,,1583,1271,
,,,,,,,1500,1271,
,,,,,,,1274,1424,
,,,,,,,1544,1385,
,,,,,,,1560,1435,
,,,,,,,1570,1455,
,,,,,,,1805,1391,
,,,,,,,1567,1511,
,,,,,,,1310,1491,
,,,,,,,1604,1535,
FJ180607-007,impatiens,Q,JL,7.4,,141.135,2052,252,its.large.tilt
,,,,,,,1426.667,293.333,
,,,,,,,1496,354.667,
,,,,,,,1626.667,366.667,
,,,,,,,1765.333,338.667,
,,,,,,,1834.667,424,
,,,,,,,1817.333,501.333,
,,,,,,,1773.333,517.333,
,,,,,,,1601.333,464,
,,,,,,,1436,470.667,
,,,,,,,1346.667,402.667,
,,,,,,,1212,381.333,
,,,,,,,817.667,553.333,
,,,,,,,1248.333,580,
,,,,,,,1247,674.667,
,,,,,,,1269.667,694.667,
,,,,,,,1643,652,
,,,,,,,1243,773.333,
,,,,,,,836.333,650.667,
,,,,,,,1288.333,808,
FJ180619-009,bimaculatus,W,JL,4.548,20.074,138.004,1913,369,its.large.tilt
,,,,,,,1508,390,
,,,,,,,1558,432,
,,,,,,,1630,439,
,,,,,,,1704,425,
,,,,,,,1774,492,
,,,,,,,1764,545,
,,,,,,,1742,551,
,,,,,,,1608,517,
,,,,,,,1502,522,
,,,,,,,1456,472,
,,,,,,,1358,452,
,,,,,,,1102,569,
,,,,,,,1380,581,
,,,,,,,1391,649,
,,,,,,,1399,666,
,,,,,,,1652,650,
,,,,,,,1383,726,
,,,,,,,1120,640,
,,,,,,,1414,753,
FJ180619-014,vagans,W,JL,4.302,17.099,139.546,1844,536,
,,,,,,,1516,538,
,,,,,,,1555,578,
,,,,,,,1617,586,
,,,,,,,1684,578,
,,,,,,,1728,632,
,,,,,,,1729,674,
,,,,,,,1700,681,
,,,,,,,1600,649,
,,,,,,,1512,645,
,,,,,,,1471,603,
,,,,,,,1392,584,
,,,,,,,1178,657,
,,,,,,,1420,694,
,,,,,,,1424,742,
,,,,,,,1430,760,
,,,,,,,1628,756,
,,,,,,,1419,803,
,,,,,,,1190,718,
,,,,,,,1448,831,
FJ190605-002,impatiens,Q,JL,6.236,,141.358,1916,274,
,,,,,,,1358,284,
,,,,,,,1438,358,
,,,,,,,1556,364,
,,,,,,,1630,352,
,,,,,,,1728,442,
,,,,,,,1710,504,
,,,,,,,1678,514,
,,,,,,,1516,470,
,,,,,,,1376,470,
,,,,,,,1292,394,
,,,,,,,1166,366,
,,,,,,,808,518,
,,,,,,,1186,562,
,,,,,,,1196,658,
,,,,,,,1208,682,
,,,,,,,1544,642,
,,,,,,,1180,756,
,,,,,,,816,618,
,,,,,,,1228,794,
FJ190605-003,impatiens,Q,JL,6.706,28.283,141.673,2142.667,202.333,
,,,,,,,1561.333,229,
,,,,,,,1640,293,
,,,,,,,1764,298.333,
,,,,,,,1857.333,278.333,
,,,,,,,1945.333,370.333,
,,,,,,,1933.333,443.667,
,,,,,,,1901.333,451.667,
,,,,,,,1736,405,
,,,,,,,1592,415.667,
,,,,,,,1504,342.333,
,,,,,,,1378.667,313,
,,,,,,,1026.667,490.333,
,,,,,,,1408,517,
,,,,,,,1417.333,610.333,
,,,,,,,1429.333,633,
,,,,,,,1764,593,
,,,,,,,1401.333,715.667,
,,,,,,,1046.667,595.667,
,,,,,,,1457.333,754.333,
FJ190610-011,cf rufocinctus,W,JL,,,141.363,1766.333,232,
,,,,,,,1290.333,220,
,,,,,,,1345,276,
,,,,,,,1459.667,294.667,
,,,,,,,1526.333,288,
,,,,,,,1601,366.667,
,,,,,,,1590.333,430.667,
,,,,,,,1557,437.333,
,,,,,,,1422.333,376,
,,,,,,,1290.333,372,
,,,,,,,1226.333,306.667,
,,,,,,,1117,277.333,
,,,,,,,811.667,400,
,,,,,,,1143.667,450.667,
,,,,,,,1157,528,
,,,,,,,1167.667,552,
,,,,,,,1443.667,537.333,
,,,,,,,1139.667,609.333,
,,,,,,,823.667,488,
,,,,,,,1181,645.333,
FJ190610-012,rufocinctus,W,JL,5.77,26.133,141.695,2004.667,189.333,
,,,,,,,1479.333,214.667,
,,,,,,,1538,273.333,
,,,,,,,1652.667,282.667,
,,,,,,,1742,262.667,
,,,,,,,1824.667,336,
,,,,,,,1812.667,408,
,,,,,,,1768.667,421.333,
,,,,,,,1624.667,384,
,,,,,,,1502,386.667,
,,,,,,,1427.333,321.333,
,,,,,,,1304.667,286.667,
,,,,,,,978,421.333,
,,,,,,,1331.333,484,
,,,,,,,1348.667,564,
,,,,,,,1360.667,584,
,,,,,,,1647.333,552,
,,,,,,,1324.667,656,
,,,,,,,991.333,528,
,,,,,,,1380.667,694.667,
FJ190610-013,vagans,W,JL,5.047,21.318,141.357,1829.667,313.333,
,,,,,,,1400.333,313.333,
,,,,,,,1447,362.667,
,,,,,,,1545.667,377.333,
,,,,,,,1625.667,364,
,,,,,,,1683,430.667,
,,,,,,,1675,493.333,
,,,,,,,1636.333,502.667,
,,,,,,,1521.667,464,
,,,,,,,1399,461.333,
,,,,,,,1347,400,
,,,,,,,1239,370.667,
,,,,,,,940.333,496,
,,,,,,,1269.667,532,
,,,,,,,1271,606.667,
,,,,,,,1275,633.333,
,,,,,,,1528.333,606.667,
,,,,,,,1257.667,681.333,
,,,,,,,956.333,577.333,
,,,,,,,1296.333,720,
FJ190612-001,bimaculatus,W,JL,3.299,13.888,140.014,1815,510,
,,,,,,,1505,532,
,,,,,,,1556,565,
,,,,,,,1599,570,
,,,,,,,1668,558,
,,,,,,,1712,606,
,,,,,,,1699,651,
,,,,,,,1684,655,
,,,,,,,1576,633,
,,,,,,,1502,634,
,,,,,,,1472,596,
,,,,,,,1404,579,
,,,,,,,1204,663,
,,,,,,,1415,675,
,,,,,,,1427,727,
,,,,,,,1432,736,
,,,,,,,1621,727,
,,,,,,,1422,779,
,,,,,,,1217,719,
,,,,,,,1442,800,
FJ190612-002,impatiens,W,JL,4.321,17.141,142.672,1543,472,
,,,,,,,1172,469,
,,,,,,,1217,512,
,,,,,,,1283,521,
,,,,,,,1366,509,
,,,,,,,1404,572,
,,,,,,,1391,614,
,,,,,,,1371,617,
,,,,,,,1256,582,
,,,,,,,1166,579,
,,,,,,,1127,541,
,,,,,,,1042,516,
,,,,,,,821,602,
,,,,,,,1061,633,
,,,,,,,1065,688,
,,,,,,,1071,701,
,,,,,,,1292,702,
,,,,,,,1056,750,
,,,,,,,822,664,
,,,,,,,1078,776,
FJ190612-003,impatiens,W,JL,4.339,15.956,141.004,1481,518,its.slight.tilt
,,,,,,,1143,503,
,,,,,,,1185,538,
,,,,,,,1239,551,
,,,,,,,1322,544,
,,,,,,,1350,603,
,,,,,,,1332,643,
,,,,,,,1316,645,
,,,,,,,1211,608,
,,,,,,,1131,606,
,,,,,,,1104,564,
,,,,,,,1022,541,
,,,,,,,811,611,
,,,,,,,1030,650,
,,,,,,,1033,698,
,,,,,,,1037,711,
,,,,,,,1249,719,
,,,,,,,1020,754,
,,,,,,,806,667,
,,,,,,,1043,784,
FJ190619-001,ternarius,Q,JL,5.658,23.152,140.004,2105,364.667,its.large.tilt
,,,,,,,1601,408.667,
,,,,,,,1677,459.333,
,,,,,,,1785,464.667,
,,,,,,,1870.333,447.333,
,,,,,,,1935.667,530,
,,,,,,,1927.667,580.667,
,,,,,,,1905,586,
,,,,,,,1759.667,555.333,
,,,,,,,1631.667,555.333,
,,,,,,,1565,499.333,
,,,,,,,1457,480.667,
,,,,,,,1159.667,638,
,,,,,,,1482.333,647.333,
,,,,,,,1494.333,716.667,
,,,,,,,1509,746,
,,,,,,,1787.667,704.667,
,,,,,,,1497,818,
,,,,,,,1171.667,715.333,
,,,,,,,1533,847.333,
FJ190619-002,ternarius,Q,JL,6.171,23.341,141.004,1904.333,338,its.large.tilt
,,,,,,,1361.667,416.667,
,,,,,,,1448.333,466,
,,,,,,,1565.667,471.333,
,,,,,,,1641.667,446,
,,,,,,,1741.667,524.667,
,,,,,,,1733.667,591.333,
,,,,,,,1699,603.333,
,,,,,,,1543,574,
,,,,,,,1403,584.667,
,,,,,,,1325.667,523.333,
,,,,,,,1196.333,510,
,,,,,,,885.667,696.667,
,,,,,,,1236.333,699.333,
,,,,,,,1260.333,772.667,
,,,,,,,1281.667,806,
,,,,,,,1569.667,739.333,
,,,,,,,1261.667,884.667,
,,,,,,,899,784.667,
,,,,,,,1308.333,915.333,
FJ190619-003,ternarius,W,JL,4.019,16.423,141.346,1692,295,
,,,,,,,1347,344,
,,,,,,,1392,376,
,,,,,,,1464,378,
,,,,,,,1525,363,
,,,,,,,1582,410,
,,,,,,,1575,454,
,,,,,,,1560,462,
,,,,,,,1451,442,
,,,,,,,1353,446,
,,,,,,,1313,410,
,,,,,,,1230,396,
,,,,,,,1010,505,
,,,,,,,1257,503,
,,,,,,,1268,553,
,,,,,,,1277,572,
,,,,,,,1487,544,
,,,,,,,1273,617,
,,,,,,,1027,558,
,,,,,,,1302,640,
FJ190619-004,ternarius,W,JL,3.529,15.92,140.951,1468,424,its.large.tilt
,,,,,,,1123,439,
,,,,,,,1161,478,
,,,,,,,1234,484,
,,,,,,,1305,471,
,,,,,,,1347,526,
,,,,,,,1343,569,
,,,,,,,1319,575,
,,,,,,,1215,546,
,,,,,,,1118,542,
,,,,,,,1088,506,
,,,,,,,1007,488,
,,,,,,,797,574,
,,,,,,,1021,595,
,,,,,,,1043,641,
,,,,,,,1051,657,
,,,,,,,1240,650,
,,,,,,,1039,706,
,,,,,,,804,636,
,,,,,,,1063,732,
FJ190619-005,bimaculatus,W,JL,4.056,18.564,141.404,1521,433,
,,,,,,,1148,456,
,,,,,,,1183,496,
,,,,,,,1254,505,
,,,,,,,1321,490,
,,,,,,,1377,546,
,,,,,,,1375,607,
,,,,,,,1359,610,
,,,,,,,1236,576,
,,,,,,,1135,582,
,,,,,,,1096,536,
,,,,,,,998,514,
,,,,,,,770,609,
,,,,,,,1031,640,
,,,,,,,1041,700,
,,,,,,,1049,718,
,,,,,,,1274,706,
,,,,,,,1031,773,
,,,,,,,784,685,
,,,,,,,1060,801,
FJ190619-006,terricola,W,JL,4.782,19.968,140.916,1754.333,442,its.large.tilt
,,,,,,,1339.667,488.667,
,,,,,,,1397,530,
,,,,,,,1463.667,539.333,
,,,,,,,1545,518,
,,,,,,,1605,578,
,,,,,,,1593,639.333,
,,,,,,,1562.333,647.333,
,,,,,,,1439.667,622,
,,,,,,,1334.333,626,
,,,,,,,1290.333,574,
,,,,,,,1193,551.333,
,,,,,,,934.333,664.667,
,,,,,,,1222.333,691.333,
,,,,,,,1223.667,754,
,,,,,,,1237,772.667,
,,,,,,,1482.333,747.333,
,,,,,,,1217,831.333,
,,,,,,,942.333,743.333,
,,,,,,,1251.667,863.333,
FJ190619-007,ternarius,W,JL,4.243,17.141,141.344,1622,405,
,,,,,,,1261,456,
,,,,,,,1307,489,
,,,,,,,1378,491,
,,,,,,,1450,474,
,,,,,,,1499,528,
,,,,,,,1494,575,
,,,,,,,1474,581,
,,,,,,,1362,564,
,,,,,,,1271,571,
,,,,,,,1224,531,
,,,,,,,1142,519,
,,,,,,,912,634,
,,,,,,,1168,637,
,,,,,,,1184,687,
,,,,,,,1194,704,
,,,,,,,1402,675,
,,,,,,,1184,754,
,,,,,,,924,698,
,,,,,,,1211,775,
FJ190619-008,bimaculatus,W,JL,4.877,20.925,142.004,1690,411,its.large.tilt
,,,,,,,1247,427,
,,,,,,,1297,475,
,,,,,,,1377,483,
,,,,,,,1486,465,
,,,,,,,1521,519,
,,,,,,,1502,585,
,,,,,,,1471,591,
,,,,,,,1346,554,
,,,,,,,1234,556,
,,,,,,,1194,512,
,,,,,,,1099,485,
,,,,,,,840,600,
,,,,,,,1111,624,
,,,,,,,1103,692,
,,,,,,,1109,712,
,,,,,,,1386,695,
,,,,,,,1096,769,
,,,,,,,828,666,
,,,,,,,1126,806,
FJ190619-009,terricola,W,JL,4.888,18.193,138.689,1707.667,384,its.slight.tilt
,,,,,,,1286.333,418.667,
,,,,,,,1345,464,
,,,,,,,1431.667,473.333,
,,,,,,,1502.333,456,
,,,,,,,1558.333,516,
,,,,,,,1550.333,572,
,,,,,,,1531.667,577.333,
,,,,,,,1406.333,553.333,
,,,,,,,1295.667,557.333,
,,,,,,,1243.667,505.333,
,,,,,,,1147.667,481.333,
,,,,,,,885,597.333,
,,,,,,,1173,624,
,,,,,,,1185,682.667,
,,,,,,,1198.333,705.333,
,,,,,,,1451.667,686.667,
,,,,,,,1185,769.333,
,,,,,,,898.333,672,
,,,,,,,1214.333,798.667,
FJ190619-010,ternarius,W,JL,3.966,16.612,140.014,1574,183,
,,,,,,,1206,196,
,,,,,,,1247,236,
,,,,,,,1319,247,
,,,,,,,1400,232,
,,,,,,,1448,294,
,,,,,,,1436,335,
,,,,,,,1409,342,
,,,,,,,1295,310,
,,,,,,,1204,308,
,,,,,,,1162,266,
,,,,,,,1087,240,
,,,,,,,852,332,
,,,,,,,1105,358,
,,,,,,,1117,408,
,,,,,,,1125,422,
,,,,,,,1330,421,
,,,,,,,1106,468,
,,,,,,,863,390,
,,,,,,,1138,495,
FJ190621-001,bimaculatus,W,JL,3.752,16.783,142.016,1623,462,its.large.tilt
,,,,,,,1270,484,
,,,,,,,1318,524,
,,,,,,,1382,529,
,,,,,,,1441,518,
,,,,,,,1505,566,
,,,,,,,1497,621,
,,,,,,,1480,625,
,,,,,,,1360,597,
,,,,,,,1274,602,
,,,,,,,1230,557,
,,,,,,,1138,543,
,,,,,,,931,641,
,,,,,,,1168,651,
,,,,,,,1185,713,
,,,,,,,1191,727,
,,,,,,,1403,713,
,,,,,,,1176,777,
,,,,,,,942,704,
,,,,,,,1204,803,
FJ190621-002,ternarius,W,JL,3.846,14.835,142.001,1408,315,its.large.tilt
,,,,,,,1090,337,
,,,,,,,1123,369,
,,,,,,,1194,377,
,,,,,,,1253,367,
,,,,,,,1299,413,
,,,,,,,1296,454,
,,,,,,,1277,459,
,,,,,,,1170,439,
,,,,,,,1090,443,
,,,,,,,1048,400,
,,,,,,,981,378,
,,,,,,,773,475,
,,,,,,,998,486,
,,,,,,,1005,534,
,,,,,,,1012,551,
,,,,,,,1206,532,
,,,,,,,1000,590,
,,,,,,,781,526,
,,,,,,,1027,614,
FJ190627-001,bimaculatus,W,JL,3.835,16.676,142.899,1659,373,its.slight.tilt
,,,,,,,1296,404,
,,,,,,,1344,440,
,,,,,,,1408,446,
,,,,,,,1484,433,
,,,,,,,1543,481,
,,,,,,,1540,533,
,,,,,,,1517,539,
,,,,,,,1394,513,
,,,,,,,1301,520,
,,,,,,,1262,478,
,,,,,,,1173,457,
,,,,,,,952,575,
,,,,,,,1207,578,
,,,,,,,1216,644,
,,,,,,,1223,657,
,,,,,,,1444,629,
,,,,,,,1207,709,
,,,,,,,961,640,
,,,,,,,1237,733,
FJ190627-002,bimaculatus,W,JL,3.932,16.328,141.003,1716,454,its.slight.tilt
,,,,,,,1364,502,
,,,,,,,1414,534,
,,,,,,,1475,535,
,,,,,,,1553,513,
,,,,,,,1602,559,
,,,,,,,1597,612,
,,,,,,,1580,618,
,,,,,,,1462,601,
,,,,,,,1367,608,
